date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:30	57349/57349	---M--	200	added ('OK')	image/webp	etag:%228c0a61beceff4283b0964eb90aa46a7f%22	https://cdn.awsli.com.br/800x800/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/800x800/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:31	94471/94471	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:31%20GMT	https://rennaker.lojaintegrada.com.br/rennaker?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/rennaker6e0e.html	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:31	1542/1542	---M--	200	added ('OK')	image/webp	etag:%228c0a61beceff4283b0964eb90aa46a7f%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:31	26775/26775	---M--	200	added ('OK')	image/webp	etag:%228c0a61beceff4283b0964eb90aa46a7f%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:31	1690/1690	---M--	200	added ('OK')	image/webp	etag:%220cdd13f0bf4ea313dc02a713d7b73fa0%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/196945852/ativo-2-(2)-7a7cebbc57.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/196945852/ativo-2-(2)-7a7cebbc57.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:32	28978/28978	---M--	200	added ('OK')	image/webp	etag:%220cdd13f0bf4ea313dc02a713d7b73fa0%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/196945852/ativo-2-(2)-7a7cebbc57.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/196945852/ativo-2-(2)-7a7cebbc57.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:32	87839/87839	---M--	200	added ('OK')	image/webp	etag:%228c0a61beceff4283b0964eb90aa46a7f%22	https://cdn.awsli.com.br/1000x1000/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/1000x1000/2545/2545673/produto/196945852/rennaker-c3a23ca03c.jpg	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:33	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:33%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/196945852/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/196945852/adicionar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:33	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:33%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/196945852/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/196945852/adicionar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:34	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:34%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/196945852/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/196945852/adicionar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:35	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:35%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:35	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:36%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:36%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/rennaker)
11:17:36	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:36%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/garantia-rennaker.html)
11:17:36	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:36%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/garantia-rennaker.html)
11:17:36	0/0	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:37%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/politica-de-privacidade.html)
11:17:37	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:37%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/politica-de-privacidade.html)
11:17:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:38%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/quem-somos.html)
11:17:38	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:38%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/quem-somos.html)
11:17:38	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:38%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/termos-e-condicoes.html)
11:17:39	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:39%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/pagina/termos-e-condicoes.html)
11:17:39	64710/64710	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:39%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasd41d.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:40	53807/53807	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:40%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome&fq=Preco%3A100.0%2F199.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas57b7.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:41	53815/53815	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:41%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos&fq=Preco%3A100.0%2F199.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhase05f.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:41	53804/53804	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:41%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco&fq=Preco%3A100.0%2F199.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas5e42.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:42	53800/53800	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:42%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=-preco&fq=Preco%3A100.0%2F199.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas22c3.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:42	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:42%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:42	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:42%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99)
11:17:43	54326/54326	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:43%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome&fq=Preco%3A200.0%2F399.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas8e08.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:44	53860/53860	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:44%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos&fq=Preco%3A200.0%2F399.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasc6eb.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:45	53849/53849	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:45%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco&fq=Preco%3A200.0%2F399.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas0341.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:45	53845/53845	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:46%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=-preco&fq=Preco%3A200.0%2F399.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas0264.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:46	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:46%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:46%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99)
11:17:47	54326/54326	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:47%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome&fq=Preco%3A400.0%2F599.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas111b.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:48	53860/53860	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:48%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos&fq=Preco%3A400.0%2F599.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas2e85.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:48	53849/53849	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:48%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco&fq=Preco%3A400.0%2F599.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas5b26.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:48	53845/53845	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:48%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=-preco&fq=Preco%3A400.0%2F599.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasa310.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:49%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:49%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99)
11:17:50	54327/54327	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:50%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome&fq=Preco%3A600.0%2F999.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas7fea.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:51	53861/53861	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:51%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos&fq=Preco%3A600.0%2F999.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas791a.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:51	53850/53850	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:51%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco&fq=Preco%3A600.0%2F999.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas2580.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:52	53846/53846	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:52%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=-preco&fq=Preco%3A600.0%2F999.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas37ec.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:52%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:52%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99)
11:17:53	54281/54281	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:53%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99&sort=%2Bnome	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas3d1e.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:53	53852/53852	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:53%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99&sort=%2Bnome	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas85f8.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:54	53852/53852	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:54%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99&sort=%2Bnome	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas7921.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:54	53853/53853	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:54%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99&sort=%2Bnome	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasf59f.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:55	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:55%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:55%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome)
11:17:56	54289/54289	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:56%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99&sort=mais_vendidos	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasc64d.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:56	53860/53860	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:56%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99&sort=mais_vendidos	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas359a.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:57	53860/53860	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:57%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99&sort=mais_vendidos	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhase820.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:57	53861/53861	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:58%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99&sort=mais_vendidos	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasbc21.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:58	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:58%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:58	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:58%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos)
11:17:58	54278/54278	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:59%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99&sort=%2Bpreco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas33a4.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco)
11:17:59	53849/53849	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:59%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99&sort=%2Bpreco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas95b1.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco)
11:18:00	53849/53849	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:18:00%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99&sort=%2Bpreco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas280c.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco)
11:18:00	53850/53850	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:18:00%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99&sort=%2Bpreco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas427d.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco)
11:18:01	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:18:01%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco)
